mission_time,target_altitude,current_altitude,error,velocity_cmd,proportional,integral,derivative
22.40241527557373,1.5,1.61,-0.1100000000000001,-0.07362499999999977,-0.1100000000000001,0.036375000000000324,0.0
22.45134401321411,1.5,1.61,-0.1100000000000001,-0.07389999999999977,-0.1100000000000001,0.03610000000000032,0.0
22.501119136810303,1.5,1.61,-0.1100000000000001,-0.07417499999999977,-0.1100000000000001,0.03582500000000032,0.0
22.561969995498657,1.5,1.6,-0.10000000000000009,0.13557500000000042,-0.10000000000000009,0.03557500000000032,0.20000000000000018
22.608049869537354,1.5,1.6,-0.10000000000000009,-0.06467499999999976,-0.10000000000000009,0.03532500000000032,0.0
22.65660810470581,1.5,1.6,-0.10000000000000009,-0.06492499999999976,-0.10000000000000009,0.03507500000000032,0.0
22.704740047454834,1.5,1.6,-0.10000000000000009,-0.06517499999999976,-0.10000000000000009,0.03482500000000032,0.0
22.75168013572693,1.5,1.6,-0.10000000000000009,-0.06542499999999976,-0.10000000000000009,0.03457500000000032,0.0
22.800006866455078,1.5,1.6,-0.10000000000000009,-0.06567499999999976,-0.10000000000000009,0.03432500000000032,0.0
22.859554052352905,1.5,1.6,-0.10000000000000009,-0.06592499999999976,-0.10000000000000009,0.03407500000000032,0.0
22.90910315513611,1.5,1.6,-0.10000000000000009,-0.06617499999999976,-0.10000000000000009,0.03382500000000032,0.0
22.954785108566284,1.5,1.6,-0.10000000000000009,-0.06642499999999976,-0.10000000000000009,0.03357500000000032,0.0
23.005014181137085,1.5,1.6,-0.10000000000000009,-0.06667499999999976,-0.10000000000000009,0.03332500000000032,0.0
23.05349612236023,1.5,1.59,-0.09000000000000008,0.14310000000000042,-0.09000000000000008,0.03310000000000032,0.20000000000000018
23.100857257843018,1.5,1.59,-0.09000000000000008,-0.05712499999999976,-0.09000000000000008,0.03287500000000032,0.0
23.159565210342407,1.5,1.59,-0.09000000000000008,-0.057349999999999755,-0.09000000000000008,0.032650000000000325,0.0
23.207778215408325,1.5,1.59,-0.09000000000000008,-0.05757499999999975,-0.09000000000000008,0.03242500000000033,0.0
23.254703998565674,1.5,1.61,-0.1100000000000001,-0.4778500000000001,-0.1100000000000001,0.032150000000000324,-0.40000000000000036
23.304154872894287,1.5,1.61,-0.1100000000000001,-0.07812499999999978,-0.1100000000000001,0.03187500000000032,0.0
23.353304147720337,1.5,1.6,-0.10000000000000009,0.1316250000000004,-0.10000000000000009,0.03162500000000032,0.20000000000000018
23.40035319328308,1.5,1.6,-0.10000000000000009,-0.06862499999999977,-0.10000000000000009,0.03137500000000032,0.0
23.450875997543335,1.5,1.6,-0.10000000000000009,-0.06887499999999977,-0.10000000000000009,0.03112500000000032,0.0
23.512142181396484,1.5,1.59,-0.09000000000000008,0.1409000000000004,-0.09000000000000008,0.030900000000000316,0.20000000000000018
23.56006407737732,1.5,1.58,-0.08000000000000007,0.15070000000000042,-0.08000000000000007,0.030700000000000317,0.20000000000000018
23.607460260391235,1.5,1.58,-0.08000000000000007,-0.04949999999999975,-0.08000000000000007,0.03050000000000032,0.0
23.65846824645996,1.5,1.58,-0.08000000000000007,-0.04969999999999976,-0.08000000000000007,0.030300000000000316,0.0
23.7063250541687,1.5,1.58,-0.08000000000000007,-0.04989999999999975,-0.08000000000000007,0.030100000000000317,0.0
23.755499124526978,1.5,1.58,-0.08000000000000007,-0.050099999999999756,-0.08000000000000007,0.029900000000000315,0.0
23.80319118499756,1.5,1.58,-0.08000000000000007,-0.050299999999999755,-0.08000000000000007,0.029700000000000316,0.0
23.85083818435669,1.5,1.58,-0.08000000000000007,-0.05049999999999975,-0.08000000000000007,0.029500000000000318,0.0
23.900078058242798,1.5,1.57,-0.07000000000000006,0.15932500000000044,-0.07000000000000006,0.029325000000000313,0.20000000000000018
23.95051598548889,1.5,1.57,-0.07000000000000006,-0.04084999999999975,-0.07000000000000006,0.02915000000000031,0.0
24.012441158294678,1.5,1.57,-0.07000000000000006,-0.041024999999999756,-0.07000000000000006,0.028975000000000306,0.0
24.050628900527954,1.5,1.57,-0.07000000000000006,-0.04119999999999976,-0.07000000000000006,0.028800000000000305,0.0
24.100768089294434,1.5,1.56,-0.06000000000000005,0.1686500000000004,-0.06000000000000005,0.028650000000000304,0.20000000000000018
24.161940097808838,1.5,1.56,-0.06000000000000005,-0.03149999999999975,-0.06000000000000005,0.028500000000000303,0.0
24.21013307571411,1.5,1.56,-0.06000000000000005,-0.03164999999999975,-0.06000000000000005,0.028350000000000306,0.0
24.258262157440186,1.5,1.56,-0.06000000000000005,-0.031799999999999745,-0.06000000000000005,0.028200000000000305,0.0
